# Goxel 0.7.2
# One line per voxel
# X Y Z RRGGBB
1 15 28 145b0d
2 15 28 135b0d
3 15 28 135b0d
4 15 28 145b0d
5 15 28 145b0d
6 15 28 135b0d
7 15 28 135b0d
8 15 28 185b0d
9 15 28 1d5b0d
10 15 28 155b0d
11 15 28 145b0d
12 15 28 145b0d
13 15 28 195b0d
14 15 28 165b0d
15 15 28 145b0d
12 2 29 1e5b0d
13 2 29 1e5b0d
14 2 29 1e5b0d
15 2 29 1e5b0d
12 3 29 1e5b0d
13 3 29 1e5b0d
14 3 29 1e5b0d
15 3 29 1e5b0d
13 4 29 1e5b0d
14 4 29 1e5b0d
15 4 29 1e5b0d
14 5 29 1e5b0d
15 5 29 1e5b0d
15 6 29 1e5b0d
15 7 29 1e5b0d
15 8 29 195b0d
3 9 29 135b0d
4 9 29 135b0d
7 9 29 265b0d
8 9 29 205b0d
14 9 29 185b0d
15 9 29 165b0d
2 10 29 135b0d
3 10 29 135b0d
4 10 29 135b0d
5 10 29 135b0d
6 10 29 185b0d
7 10 29 1d5b0d
8 10 29 1b5b0d
9 10 29 1b5b0d
10 10 29 1b5b0d
11 10 29 185b0d
12 10 29 195b0d
13 10 29 185b0d
14 10 29 175b0d
15 10 29 145b0d
0 11 29 145b0d
1 11 29 145b0d
2 11 29 145b0d
3 11 29 145b0d
4 11 29 145b0d
5 11 29 145b0d
6 11 29 145b0d
7 11 29 165b0d
8 11 29 155b0d
9 11 29 165b0d
10 11 29 185b0d
11 11 29 175b0d
12 11 29 185b0d
13 11 29 165b0d
14 11 29 145b0d
15 11 29 145b0d
0 12 29 145b0d
1 12 29 145b0d
2 12 29 165b0d
3 12 29 185b0d
4 12 29 185b0d
5 12 29 155b0d
6 12 29 155b0d
7 12 29 165b0d
8 12 29 165b0d
9 12 29 165b0d
10 12 29 175b0d
11 12 29 165b0d
12 12 29 155b0d
13 12 29 155b0d
14 12 29 145b0d
15 12 29 145b0d
0 13 29 135b0d
1 13 29 145b0d
2 13 29 145b0d
3 13 29 195b0d
4 13 29 1b5b0d
5 13 29 165b0d
6 13 29 145b0d
7 13 29 165b0d
8 13 29 175b0d
9 13 29 165b0d
10 13 29 145b0d
11 13 29 145b0d
12 13 29 145b0d
13 13 29 145b0d
14 13 29 145b0d
15 13 29 145b0d
0 14 29 135b0d
1 14 29 135b0d
2 14 29 145b0d
3 14 29 155b0d
4 14 29 175b0d
5 14 29 155b0d
6 14 29 135b0d
7 14 29 145b0d
8 14 29 145b0d
9 14 29 175b0d
10 14 29 145b0d
11 14 29 145b0d
12 14 29 145b0d
13 14 29 155b0d
14 14 29 155b0d
15 14 29 145b0d
0 15 29 135b0d
1 15 29 135b0d
2 15 29 135b0d
3 15 29 135b0d
4 15 29 135b0d
5 15 29 145b0d
6 15 29 135b0d
7 15 29 145b0d
8 15 29 145b0d
9 15 29 1a5b0d
10 15 29 165b0d
11 15 29 145b0d
12 15 29 145b0d
13 15 29 145b0d
14 15 29 185b0d
15 15 29 175b0d
11 1 30 1e5b0d
11 2 30 1e5b0d
12 2 30 1e5b0d
13 2 30 1e5b0d
14 2 30 1e5b0d
11 3 30 1e5b0d
12 3 30 1e5b0d
13 3 30 1e5b0d
14 3 30 1e5b0d
15 3 30 1e5b0d
12 4 30 1e5b0d
13 4 30 1e5b0d
14 4 30 1e5b0d
15 4 30 1e5b0d
13 5 30 1e5b0d
14 5 30 1e5b0d
15 5 30 1e5b0d
14 6 30 1e5b0d
15 6 30 1e5b0d
14 7 30 1e5b0d
15 7 30 1e5b0d
13 8 30 1b5b0d
14 8 30 1d5b0d
15 8 30 1c5b0d
7 9 30 215b0d
8 9 30 185b0d
12 9 30 175b0d
13 9 30 185b0d
14 9 30 195b0d
15 9 30 175b0d
3 10 30 135b0d
4 10 30 135b0d
5 10 30 145b0d
6 10 30 185b0d
7 10 30 185b0d
8 10 30 145b0d
9 10 30 165b0d
10 10 30 165b0d
11 10 30 175b0d
12 10 30 175b0d
13 10 30 165b0d
14 10 30 155b0d
15 10 30 155b0d
2 11 30 155b0d
3 11 30 175b0d
4 11 30 165b0d
5 11 30 145b0d
6 11 30 145b0d
7 11 30 165b0d
8 11 30 155b0d
9 11 30 155b0d
10 11 30 175b0d
11 11 30 175b0d
12 11 30 165b0d
13 11 30 145b0d
14 11 30 145b0d
15 11 30 145b0d
0 12 30 145b0d
1 12 30 145b0d
2 12 30 165b0d
3 12 30 1b5b0d
4 12 30 195b0d
5 12 30 155b0d
6 12 30 185b0d
7 12 30 195b0d
8 12 30 185b0d
9 12 30 155b0d
10 12 30 145b0d
11 12 30 155b0d
12 12 30 165b0d
13 12 30 155b0d
14 12 30 145b0d
15 12 30 145b0d
0 13 30 145b0d
1 13 30 145b0d
2 13 30 165b0d
3 13 30 1b5b0d
4 13 30 195b0d
5 13 30 145b0d
6 13 30 155b0d
7 13 30 185b0d
8 13 30 1a5b0d
9 13 30 175b0d
10 13 30 145b0d
11 13 30 145b0d
12 13 30 145b0d
13 13 30 155b0d
14 13 30 145b0d
15 13 30 145b0d
0 14 30 145b0d
1 14 30 155b0d
2 14 30 165b0d
3 14 30 175b0d
4 14 30 165b0d
5 14 30 145b0d
6 14 30 165b0d
7 14 30 155b0d
8 14 30 175b0d
9 14 30 175b0d
10 14 30 145b0d
11 14 30 145b0d
12 14 30 145b0d
13 14 30 155b0d
14 14 30 165b0d
15 14 30 185b0d
2 15 30 165b0d
3 15 30 155b0d
4 15 30 155b0d
5 15 30 145b0d
6 15 30 155b0d
7 15 30 145b0d
8 15 30 145b0d
9 15 30 195b0d
10 15 30 165b0d
11 15 30 145b0d
12 15 30 145b0d
13 15 30 145b0d
14 15 30 175b0d
15 15 30 1c5b0d
11 1 31 1e5b0d
12 1 31 1e5b0d
10 2 31 1e5b0d
11 2 31 1e5b0d
12 2 31 1e5b0d
13 2 31 1e5b0d
10 3 31 1e5b0d
11 3 31 1e5b0d
12 3 31 1e5b0d
13 3 31 1e5b0d
14 3 31 1e5b0d
15 3 31 1e5b0d
12 4 31 1e5b0d
13 4 31 1e5b0d
14 4 31 1e5b0d
15 4 31 1e5b0d
13 5 31 1e5b0d
14 5 31 1e5b0d
15 5 31 1e5b0d
13 6 31 1e5b0d
14 6 31 1e5b0d
15 6 31 1e5b0d
13 7 31 1e5b0d
14 7 31 1e5b0d
15 7 31 1e5b0d
12 8 31 1e5b0d
13 8 31 1e5b0d
14 8 31 1e5b0d
15 8 31 1e5b0d
11 9 31 1b5b0d
12 9 31 1c5b0d
13 9 31 1c5b0d
14 9 31 195b0d
15 9 31 1a5b0d
2 10 31 425b0d
3 10 31 325b0d
4 10 31 325b0d
6 10 31 1d5b0d
7 10 31 1c5b0d
8 10 31 175b0d
9 10 31 195b0d
10 10 31 1a5b0d
11 10 31 185b0d
12 10 31 185b0d
13 10 31 185b0d
14 10 31 175b0d
15 10 31 165b0d
2 11 31 395b0d
3 11 31 2d5b0d
4 11 31 1f5b0d
5 11 31 185b0d
6 11 31 195b0d
7 11 31 195b0d
8 11 31 185b0d
9 11 31 185b0d
10 11 31 195b0d
11 11 31 1a5b0d
12 11 31 185b0d
13 11 31 145b0d
14 11 31 145b0d
15 11 31 145b0d
1 12 31 155b0d
3 12 31 235b0d
4 12 31 175b0d
5 12 31 185b0d
6 12 31 1a5b0d
7 12 31 1d5b0d
8 12 31 1b5b0d
9 12 31 165b0d
10 12 31 145b0d
11 12 31 165b0d
12 12 31 175b0d
13 12 31 165b0d
14 12 31 145b0d
15 12 31 155b0d
3 13 31 185b0d
4 13 31 175b0d
5 13 31 145b0d
6 13 31 185b0d
7 13 31 1b5b0d
8 13 31 1b5b0d
9 13 31 175b0d
10 13 31 145b0d
11 13 31 145b0d
12 13 31 145b0d
13 13 31 165b0d
14 13 31 165b0d
15 13 31 185b0d
3 14 31 175b0d
4 14 31 165b0d
5 14 31 175b0d
6 14 31 185b0d
7 14 31 195b0d
8 14 31 1b5b0d
9 14 31 185b0d
10 14 31 145b0d
11 14 31 145b0d
12 14 31 155b0d
13 14 31 145b0d
14 14 31 165b0d
2 15 31 1a5b0d
3 15 31 175b0d
4 15 31 185b0d
5 15 31 195b0d
6 15 31 195b0d
7 15 31 175b0d
8 15 31 175b0d
9 15 31 185b0d
10 15 31 165b0d
11 15 31 175b0d
12 15 31 175b0d
13 15 31 165b0d
14 15 31 145b0d
-16 0 32 25590d
-15 0 32 26590d
-14 0 32 28590d
-13 0 32 1d590d
-12 0 32 18590d
-11 0 32 1a590d
-10 0 32 25590d
-9 0 32 1d590d
-8 0 32 19590d
-7 0 32 1d590d
-6 0 32 285a0d
-5 0 32 385a0d
-4 0 32 425b0d
-3 0 32 425b0d
-2 0 32 425b0d
-1 0 32 425b0d
-16 1 32 23590d
-15 1 32 26590d
-14 1 32 27590d
-13 1 32 1b590d
-12 1 32 12590d
-11 1 32 17590d
-10 1 32 18590d
-9 1 32 13590d
-8 1 32 15590d
-7 1 32 1c5a0d
-6 1 32 235a0d
-5 1 32 2b5b0d
-4 1 32 2e5b0d
-3 1 32 325b0d
-2 1 32 3a5b0d
-1 1 32 425b0d
-16 2 32 1f590d
-15 2 32 26590d
-14 2 32 1c590d
-13 2 32 12590d
-12 2 32 13590d
-11 2 32 1e590d
-10 2 32 13590d
-9 2 32 12590d
-8 2 32 12590d
-7 2 32 125a0d
-6 2 32 155a0d
-5 2 32 1c5b0d
-4 2 32 275b0d
-3 2 32 365b0d
-2 2 32 3c5b0d
-1 2 32 415b0d
-16 3 32 1b590d
-15 3 32 1a590d
-14 3 32 17590d
-13 3 32 14590d
-12 3 32 18590d
-11 3 32 1a590d
-10 3 32 12590d
-9 3 32 12590d
-8 3 32 12590d
-7 3 32 18590d
-6 3 32 1c5b0d
-5 3 32 225b0d
-4 3 32 345b0d
-3 3 32 3e5b0d
-2 3 32 3e5b0d
-1 3 32 3e5b0d
-16 4 32 15590d
-15 4 32 12590d
-14 4 32 12590d
-13 4 32 13590d
-12 4 32 13590d
-11 4 32 13590d
-10 4 32 12590d
-9 4 32 12590d
-8 4 32 15590d
-7 4 32 1b5b0d
-6 4 32 1c5b0d
-5 4 32 325b0d
-4 4 32 3f5b0d
-3 4 32 415b0d
-2 4 32 425b0d
-16 5 32 12590d
-15 5 32 12590d
-14 5 32 12590d
-13 5 32 12590d
-12 5 32 12590d
-11 5 32 12590d
-10 5 32 12590d
-9 5 32 12590d
-8 5 32 135a0d
-7 5 32 1c5b0d
-6 5 32 345b0d
-5 5 32 405b0d
-4 5 32 405b0d
-3 5 32 425b0d
-16 6 32 12590d
-15 6 32 12590d
-14 6 32 12590d
-13 6 32 12590d
-12 6 32 12590d
-11 6 32 12590d
-10 6 32 12590d
-9 6 32 12590d
-8 6 32 165b0d
-7 6 32 2b5b0d
-6 6 32 3f5b0d
-5 6 32 425b0d
-4 6 32 425b0d
-16 7 32 12590d
-15 7 32 12590d
-14 7 32 12590d
-13 7 32 12590d
-12 7 32 12590d
-11 7 32 12590d
-10 7 32 12590d
-9 7 32 135a0d
-6 7 32 425b0d
-5 7 32 425b0d
-15 8 32 12590d
-14 8 32 12590d
-13 8 32 12590d
-12 8 32 12590d
-11 8 32 12590d
-10 8 32 125a0d
-15 9 32 12590d
-14 9 32 12590d
-13 9 32 12590d
-12 9 32 12590d
-11 9 32 12590d
-15 10 32 12590d
-14 10 32 12590d
-13 10 32 12590d
-11 10 32 135b0d
-14 11 32 12590d
-13 11 32 12590d
-10 11 32 135b0d
-10 12 32 135b0d
-9 12 32 135b0d
-8 12 32 135b0d
-7 12 32 135b0d
-6 12 32 135b0d
-5 12 32 135b0d
-4 12 32 135b0d
-10 13 32 135b0d
-9 13 32 135b0d
-8 13 32 135b0d
-7 13 32 135b0d
-6 13 32 135b0d
-5 13 32 135b0d
-4 13 32 135b0d
-10 14 32 135b0d
-9 14 32 135b0d
-8 14 32 135b0d
-7 14 32 135b0d
-3 14 32 135b0d
-16 0 33 19590d
-15 0 33 2a590d
-14 0 33 2d590d
-13 0 33 2c590d
-12 0 33 29590d
-11 0 33 29590d
-10 0 33 2b590d
-9 0 33 20590d
-8 0 33 18590d
-7 0 33 17590d
-6 0 33 1d590d
-5 0 33 295b0d
-4 0 33 325b0d
-3 0 33 395b0d
-2 0 33 425b0d
-1 0 33 425b0d
-16 1 33 2b590d
-15 1 33 35590d
-14 1 33 37590d
-13 1 33 2b590d
-12 1 33 25590d
-11 1 33 26590d
-10 1 33 23590d
-9 1 33 15590d
-8 1 33 12590d
-7 1 33 13590d
-6 1 33 185a0d
-5 1 33 1d5b0d
-4 1 33 225b0d
-3 1 33 2e5b0d
-2 1 33 3f5b0d
-1 1 33 415b0d
-16 2 33 30590d
-15 2 33 39590d
-14 2 33 31590d
-13 2 33 24590d
-12 2 33 21590d
-11 2 33 2b590d
-10 2 33 1e590d
-9 2 33 12590d
-8 2 33 125a0d
-7 2 33 125a0d
-6 2 33 135b0d
-5 2 33 135b0d
-4 2 33 1c5b0d
-3 2 33 345b0d
-2 2 33 405b0d
-1 2 33 425b0d
-16 3 33 30590d
-15 3 33 28590d
-14 3 33 20590d
-13 3 33 1c590d
-12 3 33 26590d
-11 3 33 26590d
-10 3 33 19590d
-9 3 33 12590d
-8 3 33 125a0d
-7 3 33 135b0d
-6 3 33 135b0d
-5 3 33 1e5b0d
-4 3 33 2e5b0d
-3 3 33 3e5b0d
-2 3 33 415b0d
-1 3 33 425b0d
-15 4 33 21590d
-14 4 33 13590d
-13 4 33 13590d
-12 4 33 14590d
-11 4 33 18590d
-10 4 33 12590d
-9 4 33 13590d
-8 4 33 125a0d
-7 4 33 145b0d
-6 4 33 1c5b0d
-5 4 33 2c5b0d
-4 4 33 3f5b0d
-3 4 33 425b0d
-2 4 33 415b0d
-1 4 33 425b0d
-14 5 33 12590d
-13 5 33 12590d
-12 5 33 12590d
-11 5 33 12590d
-10 5 33 125a0d
-9 5 33 12590d
-8 5 33 165b0d
-7 5 33 1c5b0d
-6 5 33 2d5b0d
-5 5 33 3f5b0d
-4 5 33 425b0d
-3 5 33 425b0d
-2 5 33 425b0d
-1 5 33 425b0d
-15 6 33 12590d
-14 6 33 12590d
-13 6 33 12590d
-12 6 33 12590d
-11 6 33 12590d
-10 6 33 12590d
-9 6 33 125a0d
-8 6 33 155b0d
-7 6 33 285b0d
-6 6 33 3b5b0d
-5 6 33 425b0d
-4 6 33 425b0d
-3 6 33 425b0d
-2 6 33 425b0d
-1 6 33 425b0d
-15 7 33 12590d
-14 7 33 12590d
-13 7 33 12590d
-12 7 33 12590d
-11 7 33 12590d
-10 7 33 125a0d
-9 7 33 135b0d
-5 7 33 425b0d
-4 7 33 425b0d
-3 7 33 425b0d
-2 7 33 425b0d
-1 7 33 425b0d
-14 8 33 12590d
-13 8 33 12590d
-12 8 33 12590d
-11 8 33 12590d
-10 8 33 135b0d
-9 8 33 135b0d
-4 8 33 425b0d
-3 8 33 425b0d
-2 8 33 425b0d
-1 8 33 425b0d
-14 9 33 12590d
-13 9 33 12590d
-11 9 33 135a0d
-10 9 33 135b0d
-2 9 33 425b0d
-1 9 33 425b0d
-11 10 33 145a0d
-10 10 33 175a0d
-9 10 33 135b0d
-1 10 33 425b0d
-10 11 33 195a0d
-9 11 33 135b0d
-8 11 33 135b0d
-7 11 33 135b0d
-6 11 33 135b0d
-10 12 33 1b5a0d
-9 12 33 135b0d
-8 12 33 135b0d
-7 12 33 135b0d
-6 12 33 135b0d
-5 12 33 135b0d
-4 12 33 135b0d
-10 13 33 1f5a0d
-9 13 33 145a0d
-8 13 33 135b0d
-7 13 33 135b0d
-6 13 33 135b0d
-5 13 33 135b0d
-4 13 33 135b0d
-8 14 33 135b0d
-7 14 33 135b0d
-6 14 33 135b0d
-16 0 34 1e590d
-15 0 34 27590d
-14 0 34 2c590d
-13 0 34 2c590d
-12 0 34 33590d
-11 0 34 37590d
-10 0 34 35590d
-9 0 34 29590d
-8 0 34 1f590d
-7 0 34 165a0d
-6 0 34 1b5a0d
-5 0 34 215b0d
-4 0 34 285b0d
-3 0 34 325b0d
-2 0 34 405b0d
-1 0 34 415b0d
-16 1 34 2e590d
-15 1 34 33590d
-14 1 34 38590d
-13 1 34 38590d
-12 1 34 36590d
-11 1 34 35590d
-10 1 34 2f590d
-9 1 34 21590d
-8 1 34 13590d
-7 1 34 12590d
-6 1 34 135b0d
-5 1 34 135b0d
-4 1 34 1d5b0d
-3 1 34 345b0d
-2 1 34 405b0d
-1 1 34 425b0d
-16 2 34 2e590d
-15 2 34 3c590d
-14 2 34 39590d
-13 2 34 34590d
-12 2 34 32590d
-11 2 34 36590d
-10 2 34 29590d
-9 2 34 1b590d
-8 2 34 12590d
-7 2 34 135b0d
-6 2 34 135b0d
-5 2 34 135b0d
-4 2 34 265b0d
-3 2 34 3b5b0d
-2 2 34 425b0d
-1 2 34 425b0d
-16 3 34 35590d
-15 3 34 3a590d
-14 3 34 30590d
-13 3 34 2c590d
-12 3 34 2c590d
-11 3 34 33590d
-10 3 34 24590d
-9 3 34 16590d
-8 3 34 125a0d
-7 3 34 135b0d
-6 3 34 135b0d
-5 3 34 1f5b0d
-4 3 34 2e5b0d
-3 3 34 3a5b0d
-2 3 34 425b0d
-1 3 34 425b0d
-15 4 34 3c590d
-14 4 34 2a590d
-13 4 34 15590d
-12 4 34 16590d
-11 4 34 19590d
-10 4 34 19590d
-9 4 34 135a0d
-8 4 34 145a0d
-7 4 34 155b0d
-6 4 34 195b0d
-5 4 34 1e5b0d
-4 4 34 2d5b0d
-3 4 34 375b0d
-2 4 34 425b0d
-1 4 34 425b0d
-15 5 34 3c590d
-13 5 34 12590d
-12 5 34 12590d
-11 5 34 12590d
-10 5 34 12590d
-9 5 34 135b0d
-8 5 34 135b0d
-7 5 34 165b0d
-6 5 34 1e5b0d
-5 5 34 2b5b0d
-4 5 34 345b0d
-3 5 34 3d5b0d
-2 5 34 425b0d
-1 5 34 425b0d
-13 6 34 12590d
-12 6 34 12590d
-11 6 34 125a0d
-10 6 34 135b0d
-9 6 34 135b0d
-8 6 34 135b0d
-7 6 34 185b0d
-6 6 34 215b0d
-5 6 34 315b0d
-4 6 34 3a5b0d
-3 6 34 425b0d
-2 6 34 425b0d
-1 6 34 425b0d
-13 7 34 12590d
-12 7 34 12590d
-11 7 34 125a0d
-10 7 34 135b0d
-9 7 34 135b0d
-8 7 34 135b0d
-7 7 34 135b0d
-6 7 34 1d5b0d
-5 7 34 335b0d
-4 7 34 405b0d
-3 7 34 425b0d
-2 7 34 425b0d
-1 7 34 425b0d
-14 8 34 12590d
-13 8 34 12590d
-12 8 34 12590d
-11 8 34 135b0d
-10 8 34 135b0d
-9 8 34 135b0d
-8 8 34 135b0d
-7 8 34 135b0d
-4 8 34 425b0d
-3 8 34 425b0d
-2 8 34 425b0d
-1 8 34 425b0d
-11 9 34 135b0d
-10 9 34 135b0d
-9 9 34 135b0d
-8 9 34 165a0d
-7 9 34 135b0d
-3 9 34 425b0d
-2 9 34 425b0d
-1 9 34 425b0d
-11 10 34 17590d
-10 10 34 20590d
-9 10 34 215a0d
-8 10 34 185a0d
-7 10 34 135b0d
-6 10 34 135b0d
-1 10 34 425b0d
-11 11 34 26590d
-10 11 34 2c590d
-9 11 34 225a0d
-8 11 34 1a5a0d
-7 11 34 135b0d
-6 11 34 135b0d
-5 11 34 135b0d
-4 11 34 135b0d
-11 12 34 1a590d
-10 12 34 255a0d
-9 12 34 265a0d
-8 12 34 1d5a0d
-7 12 34 135a0d
-6 12 34 135b0d
-5 12 34 135b0d
-4 12 34 135b0d
-11 13 34 135b0d
-10 13 34 255a0d
-9 13 34 1c5a0d
-8 13 34 135b0d
-7 13 34 135b0d
-6 13 34 135b0d
-5 13 34 135b0d
-4 13 34 135b0d
-5 14 34 135b0d
-4 14 34 145b0d
-16 0 35 1b5a0d
-15 0 35 205a0d
-14 0 35 255a0d
-13 0 35 31590d
-12 0 35 38590d
-11 0 35 3a590d
-10 0 35 39590d
-9 0 35 34590d
-8 0 35 29590d
-7 0 35 23590d
-6 0 35 235b0d
-5 0 35 205b0d
-4 0 35 235b0d
-3 0 35 355b0d
-2 0 35 415b0d
-16 1 35 205a0d
-15 1 35 285a0d
-14 1 35 2f590d
-13 1 35 35590d
-12 1 35 3b590d
-11 1 35 39590d
-10 1 35 37590d
-9 1 35 2e590d
-8 1 35 1e590d
-7 1 35 1a5a0d
-6 1 35 195b0d
-5 1 35 135b0d
-4 1 35 265b0d
-3 1 35 3c5b0d
-2 1 35 425b0d
-1 1 35 425b0d
-16 2 35 1e5a0d
-15 2 35 2d590d
-14 2 35 33590d
-13 2 35 38590d
-12 2 35 39590d
-11 2 35 38590d
-10 2 35 34590d
-9 2 35 2a590d
-8 2 35 1a590d
-7 2 35 155a0d
-6 2 35 135b0d
-5 2 35 175b0d
-4 2 35 2c5b0d
-3 2 35 3c5b0d
-2 2 35 425b0d
-1 2 35 415a0d
-16 3 35 2b590d
-15 3 35 32590d
-14 3 35 36590d
-13 3 35 36590d
-12 3 35 33590d
-11 3 35 34590d
-10 3 35 35590d
-9 3 35 23590d
-8 3 35 14590d
-7 3 35 135b0d
-6 3 35 155b0d
-5 3 35 1e5b0d
-4 3 35 285b0d
-3 3 35 3e5b0d
-2 3 35 425b0d
-1 3 35 415a0d
-16 4 35 3b590d
-15 4 35 3b590d
-14 4 35 39590d
-13 4 35 29590d
-12 4 35 1a590d
-11 4 35 1e590d
-10 4 35 26590d
-9 4 35 1b590d
-8 4 35 145b0d
-7 4 35 165b0d
-6 4 35 195b0d
-5 4 35 1a5b0d
-4 4 35 235b0d
-3 4 35 3f5b0d
-2 4 35 415a0d
-1 4 35 415a0d
-15 5 35 3c590d
-14 5 35 3c590d
-13 5 35 22590d
-12 5 35 12590d
-11 5 35 12590d
-10 5 35 1d590d
-9 5 35 135a0d
-8 5 35 135b0d
-7 5 35 135b0d
-6 5 35 135b0d
-5 5 35 135b0d
-4 5 35 255b0d
-3 5 35 3f5b0d
-2 5 35 3f5a0d
-1 5 35 415a0d
-12 6 35 125a0d
-11 6 35 125a0d
-10 6 35 135b0d
-9 6 35 135b0d
-8 6 35 135b0d
-7 6 35 135b0d
-6 6 35 135b0d
-5 6 35 135b0d
-4 6 35 215b0d
-3 6 35 3e5a0d
-2 6 35 3f5a0d
-1 6 35 415a0d
-12 7 35 125a0d
-11 7 35 135b0d
-10 7 35 135b0d
-9 7 35 135b0d
-8 7 35 135b0d
-7 7 35 135b0d
-6 7 35 145b0d
-5 7 35 185b0d
-4 7 35 255b0d
-3 7 35 3c5b0d
-2 7 35 405a0d
-1 7 35 415a0d
-12 8 35 125a0d
-11 8 35 135b0d
-10 8 35 135b0d
-9 8 35 135b0d
-8 8 35 135b0d
-7 8 35 135b0d
-6 8 35 165a0d
-5 8 35 1b5b0d
-4 8 35 275b0d
-3 8 35 405b0d
-2 8 35 425b0d
-1 8 35 425b0d
-11 9 35 135b0d
-10 9 35 135b0d
-9 9 35 135a0d
-8 9 35 1d590d
-7 9 35 205a0d
-6 9 35 185a0d
-5 9 35 135b0d
-4 9 35 165b0d
-2 9 35 425b0d
-1 9 35 3b5b0d
-12 10 35 2c590d
-11 10 35 26590d
-10 10 35 2a590d
-9 10 35 2d590d
-8 10 35 2c590d
-7 10 35 235a0d
-6 10 35 195a0d
-5 10 35 135b0d
-4 10 35 135b0d
-2 10 35 375b0d
-1 10 35 385b0d
-12 11 35 23590d
-11 11 35 33590d
-10 11 35 38590d
-9 11 35 3c590d
-8 11 35 2d590d
-7 11 35 245a0d
-6 11 35 1c5a0d
-5 11 35 135a0d
-11 12 35 32590d
-10 12 35 35590d
-9 12 35 30590d
-8 12 35 275a0d
-7 12 35 1e5a0d
-6 12 35 165a0d
-5 12 35 135b0d
-4 12 35 155b0d
-10 13 35 32590d
-8 13 35 135b0d
-7 13 35 135b0d
-6 13 35 135b0d
-5 13 35 145b0d
-4 13 35 175b0d
-16 0 36 1a5b0d
-15 0 36 205a0d
-14 0 36 2e590d
-13 0 36 3a590d
-12 0 36 3b590d
-11 0 36 3c590d
-10 0 36 3b590d
-9 0 36 38590d
-8 0 36 32590d
-7 0 36 30590d
-6 0 36 2e590d
-5 0 36 2a5b0d
-4 0 36 235b0d
-16 1 36 1a5b0d
-15 1 36 1a5b0d
-14 1 36 2f590d
-13 1 36 3c590d
-12 1 36 3c590d
-11 1 36 3b590d
-10 1 36 39590d
-9 1 36 36590d
-8 1 36 30590d
-7 1 36 28590d
-6 1 36 255b0d
-5 1 36 215b0d
-4 1 36 225b0d
-16 2 36 265a0d
-15 2 36 265a0d
-14 2 36 2d590d
-13 2 36 3c590d
-12 2 36 3b590d
-11 2 36 3a590d
-10 2 36 37590d
-9 2 36 34590d
-8 2 36 2c590d
-7 2 36 20590d
-6 2 36 1c5b0d
-5 2 36 155b0d
-4 2 36 1c5b0d
-1 2 36 3c590d
-16 3 36 34590d
-15 3 36 36590d
-14 3 36 37590d
-13 3 36 3a590d
-12 3 36 39590d
-11 3 36 38590d
-10 3 36 35590d
-9 3 36 30590d
-8 3 36 26590d
-7 3 36 18590d
-6 3 36 165b0d
-5 3 36 135b0d
-4 3 36 155b0d
-1 3 36 3b590d
-16 4 36 3c590d
-15 4 36 3c590d
-14 4 36 3b590d
-13 4 36 39590d
-12 4 36 39590d
-11 4 36 30590d
-10 4 36 2e590d
-9 4 36 29590d
-8 4 36 1f590d
-7 4 36 145a0d
-6 4 36 145b0d
-5 4 36 145b0d
-4 4 36 1a5b0d
-2 4 36 3c590d
-1 4 36 3a590d
-16 5 36 3c590d
-15 5 36 3c590d
-14 5 36 3c590d
-13 5 36 3c590d
-11 5 36 1a590d
-10 5 36 1f590d
-9 5 36 22590d
-8 5 36 1a5a0d
-7 5 36 135b0d
-6 5 36 135b0d
-5 5 36 145b0d
-4 5 36 235b0d
-3 5 36 3c5b0d
-2 5 36 3a590d
-1 5 36 3a590d
-15 6 36 3c590d
-14 6 36 3c590d
-13 6 36 3b590d
-10 6 36 135b0d
-9 6 36 145a0d
-8 6 36 175a0d
-7 6 36 135b0d
-6 6 36 135b0d
-5 6 36 145b0d
-4 6 36 1e5b0d
-3 6 36 3c590d
-2 6 36 39590d
-1 6 36 3a590d
-14 7 36 3c590d
-13 7 36 37590d
-12 7 36 29590d
-11 7 36 135b0d
-10 7 36 135b0d
-9 7 36 135b0d
-8 7 36 135b0d
-7 7 36 135b0d
-6 7 36 145b0d
-5 7 36 145b0d
-4 7 36 275b0d
-3 7 36 3d5a0d
-2 7 36 3f5a0d
-1 7 36 3c5a0d
-14 8 36 3c590d
-13 8 36 31590d
-12 8 36 25590d
-11 8 36 185a0d
-10 8 36 135b0d
-9 8 36 135b0d
-8 8 36 135b0d
-7 8 36 135b0d
-6 8 36 175a0d
-5 8 36 195b0d
-4 8 36 295b0d
-3 8 36 3c5b0d
-2 8 36 345b0d
-1 8 36 395b0d
-13 9 36 3b590d
-12 9 36 35590d
-11 9 36 2b590d
-10 9 36 26590d
-9 9 36 24590d
-8 9 36 24590d
-7 9 36 29590d
-6 9 36 2b590d
-5 9 36 235a0d
-3 9 36 305b0d
-2 9 36 2b5b0d
-1 9 36 265b0d
-13 10 36 3c590d
-12 10 36 3a590d
-11 10 36 37590d
-10 10 36 36590d
-9 10 36 36590d
-8 10 36 35590d
-7 10 36 3c590d
-6 10 36 34590d
-5 10 36 265a0d
-4 10 36 165b0d
-2 10 36 255b0d
-1 10 36 265b0d
-12 11 36 3a590d
-11 11 36 38590d
-10 11 36 3c590d
-9 11 36 36590d
-8 11 36 37590d
-7 11 36 30590d
-6 11 36 265a0d
-5 11 36 235a0d
-4 11 36 1f5a0d
-3 11 36 1a5b0d
-2 11 36 1d5b0d
-1 11 36 235b0d
-11 12 36 38590d
